case_id,municipality,case_hybrid_score,case_hybrid_raw,n_events_case,event_score_mean,event_score_median,avg_resource_score_in_case
3882953,BPIC15_3,0.82,0.8143867612683321,38,0.646,0.639,0.346
3883827,BPIC15_5,0.793,0.788205412779997,46,0.644,0.644,0.045
3885354,BPIC15_3,0.831,0.8247788486906538,43,0.64,0.64,0.593
3888982,BPIC15_3,0.877,0.8681530179085211,38,0.809,0.861,0.849
3890396,BPIC15_1,0.916,0.9053548581188507,17,0.745,0.74,0.98
3891446,BPIC15_5,0.414,0.4287315543480866,44,0.571,0.578,0.413
3892505,BPIC15_5,0.295,0.3163463729876024,35,0.764,0.776,0.045
3893817,BPIC15_3,0.849,0.8415255243520129,41,0.773,0.812,0.593
3894569,BPIC15_5,0.814,0.8088730406065671,44,0.61,0.617,0.413
3894614,BPIC15_5,0.408,0.4234862748859749,54,0.54,0.543,0.413
3895242,BPIC15_3,0.421,0.4352655271346683,44,0.56,0.556,0.541
3896896,BPIC15_5,0.394,0.4097620340820947,35,0.71,0.709,0.413
3898824,BPIC15_3,0.899,0.8895485654096333,43,0.645,0.633,0.99
3899858,BPIC15_3,0.848,0.840716015005138,41,0.703,0.686,0.684
3901411,BPIC15_3,0.457,0.4694702627716599,8,0.8,0.778,0.593
3901801,BPIC15_3,0.438,0.4520052986669565,55,0.659,0.651,0.849
3902523,BPIC15_3,0.417,0.4320195328960879,41,0.598,0.588,0.346
3902889,BPIC15_3,0.832,0.8257754732590135,42,0.676,0.677,0.593
3903301,BPIC15_3,0.444,0.4575180769814252,14,0.71,0.7,0.968
3906817,BPIC15_3,0.841,0.8341681293817613,41,0.733,0.708,0.593
3909568,BPIC15_3,0.822,0.8162973367812202,46,0.625,0.62,0.541
3910351,BPIC15_3,0.88,0.8714831448971795,27,0.827,0.86,0.849
3916862,BPIC15_5,0.793,0.7888758265596313,44,0.657,0.66,0.045
3917792,BPIC15_1,0.835,0.8288034233345704,41,0.672,0.666,0.649
3925624,BPIC15_3,0.836,0.8296001902386781,37,0.776,0.825,0.346
3927643,BPIC15_5,0.829,0.8225777919662771,44,0.69,0.673,0.413
3927739,BPIC15_3,0.46,0.4724070564492725,48,0.62,0.587,0.849
3930382,BPIC15_3,0.843,0.8359400225160888,16,0.782,0.778,0.593
3930761,BPIC15_3,0.834,0.8279237013715091,40,0.683,0.671,0.593
3932549,BPIC15_5,0.815,0.8098747607709026,44,0.619,0.63,0.413
3933360,BPIC15_3,0.836,0.8292183025349674,41,0.738,0.733,0.593
3933960,BPIC15_1,0.847,0.8395759977363769,42,0.727,0.786,0.649
3935195,BPIC15_5,0.415,0.430146253820404,35,0.572,0.572,0.413
3935223,BPIC15_3,0.446,0.4594336892171081,31,0.696,0.693,0.849
3936989,BPIC15_1,0.837,0.8303702396564635,42,0.659,0.665,0.649
3938346,BPIC15_3,0.456,0.4693723810046961,5,0.8,0.775,0.593
3940349,BPIC15_5,0.817,0.8114163293701331,55,0.657,0.666,0.413
3942829,BPIC15_3,0.459,0.4714127079347633,5,0.835,0.788,0.593
3943359,BPIC15_5,0.792,0.787726153804541,44,0.662,0.664,0.045
3945605,BPIC15_3,0.846,0.8386109849492764,39,0.755,0.742,0.593
3946473,BPIC15_1,0.82,0.8146041061702861,40,0.679,0.688,0.215
3946781,BPIC15_3,0.843,0.8363205105867818,16,0.744,0.73,0.541
3949536,BPIC15_3,0.846,0.838832060738857,38,0.757,0.738,0.593
3951904,BPIC15_3,0.429,0.4429513419456772,48,0.643,0.659,0.346
3953870,BPIC15_5,0.826,0.8198703988596044,19,0.669,0.653,0.413
3959330,BPIC15_1,0.837,0.8302944862989802,40,0.675,0.685,0.649
3959698,BPIC15_1,0.433,0.4475015931057396,42,0.61,0.617,0.649
3960395,BPIC15_3,0.52,0.5292793249437024,10,0.796,0.788,0.968
3961333,BPIC15_1,0.936,0.9246161237954452,17,0.737,0.726,0.996
3962270,BPIC15_3,0.837,0.8299482070614254,39,0.685,0.674,0.593
3965198,BPIC15_3,0.824,0.8177672492766014,41,0.677,0.665,0.346
3966946,BPIC15_5,0.826,0.8194933998764925,26,0.713,0.706,0.413
3967613,BPIC15_5,0.383,0.3993743832751744,88,0.522,0.527,0.413
3967958,BPIC15_5,0.827,0.820555255604407,44,0.674,0.675,0.413
3971513,BPIC15_3,0.842,0.8351924359091468,24,0.74,0.726,0.593
3971830,BPIC15_1,0.812,0.8065087172665332,47,0.641,0.624,0.215
3978362,BPIC15_3,0.497,0.5078986159881616,8,0.787,0.747,0.905
3983198,BPIC15_1,0.893,0.8831424445028028,41,0.692,0.693,0.965
3987293,BPIC15_1,0.853,0.8456029576594786,17,0.763,0.75,0.649
3988631,BPIC15_3,0.422,0.4366577792133229,48,0.592,0.579,0.593
3989897,BPIC15_1,0.817,0.8112259669236688,40,0.666,0.666,0.215
3990607,BPIC15_1,0.825,0.8191133416164985,37,0.709,0.769,0.215
3995906,BPIC15_1,0.821,0.8152954789916546,42,0.666,0.66,0.215
3996397,BPIC15_3,0.425,0.4395034125139506,38,0.577,0.571,0.541
3998042,BPIC15_3,0.456,0.4686428697589092,8,0.796,0.756,0.593
3999843,BPIC15_1,0.831,0.824347906509616,42,0.661,0.664,0.649
4000991,BPIC15_1,0.936,0.9245969180923336,21,0.731,0.704,0.996
4002836,BPIC15_1,0.817,0.8114169635255636,42,0.659,0.664,0.215
4004994,BPIC15_5,0.781,0.7771032911083354,44,0.587,0.586,0.045
4005077,BPIC15_5,0.852,0.8447760698097139,44,0.651,0.647,0.793
4008831,BPIC15_3,0.859,0.8516073916619366,38,0.867,0.895,0.593
4011065,BPIC15_5,0.408,0.423062736463641,8,0.697,0.676,0.045
4012152,BPIC15_5,0.419,0.4336781169319654,44,0.608,0.609,0.413
4014815,BPIC15_5,0.779,0.775531727483253,44,0.602,0.606,0.045
4018764,BPIC15_1,0.824,0.8177272791777949,42,0.707,0.709,0.215
4019214,BPIC15_5,0.405,0.4205995321169553,55,0.545,0.55,0.413
4021376,BPIC15_5,0.827,0.8205311717321819,27,0.715,0.701,0.413
4029282,BPIC15_1,0.417,0.4316186347651043,35,0.618,0.616,0.215
4029732,BPIC15_5,0.373,0.3902846095869889,58,0.51,0.525,0.045
4030042,BPIC15_5,0.369,0.3868063896479176,60,0.514,0.518,0.045
4032229,BPIC15_3,0.823,0.8170918859499827,46,0.629,0.627,0.541
4032881,BPIC15_3,0.407,0.4224818789126346,124,0.54,0.536,0.346
4035956,BPIC15_5,0.79,0.7859472480821612,46,0.668,0.66,0.045
4038692,BPIC15_3,0.419,0.4342746147533036,39,0.599,0.589,0.346
4044307,BPIC15_3,0.388,0.4041007911149538,51,0.519,0.51,0.541
4044693,BPIC15_3,0.82,0.8144715152281073,41,0.646,0.652,0.346
4046639,BPIC15_5,0.383,0.3998125289654977,55,0.539,0.546,0.045
4050155,BPIC15_1,0.908,0.897673310640693,31,0.719,0.724,0.985
4055069,BPIC15_1,0.814,0.8081808940479085,40,0.649,0.654,0.215
4055358,BPIC15_3,0.426,0.4402346014823941,56,0.589,0.572,0.593
4056074,BPIC15_3,0.528,0.5373985552961897,39,0.637,0.605,0.994
4056698,BPIC15_3,0.459,0.4713360086690408,5,0.832,0.776,0.593
4059127,BPIC15_5,0.479,0.4911840160962789,64,0.757,0.797,0.949
4059654,BPIC15_3,0.832,0.8252370951259738,35,0.686,0.681,0.541
4059913,BPIC15_1,0.417,0.4317365913647408,49,0.565,0.56,0.649
4061018,BPIC15_1,0.822,0.8162939737522116,40,0.674,0.677,0.215
4062767,BPIC15_1,0.414,0.4292415478445247,46,0.59,0.583,0.215
4065359,BPIC15_5,0.87,0.8614158190379563,55,0.63,0.631,0.921
4067441,BPIC15_3,0.497,0.5075452996402956,39,0.584,0.568,0.968
4075979,BPIC15_1,0.42,0.435233825588648,41,0.625,0.631,0.215
4077574,BPIC15_5,0.79,0.7858862426859651,44,0.667,0.671,0.045
4081364,BPIC15_5,0.788,0.7839981570460333,53,0.633,0.603,0.045
4081605,BPIC15_3,0.814,0.8084361555782735,59,0.637,0.633,0.346
4082554,BPIC15_1,0.549,0.5572712033971188,10,0.784,0.759,0.997
4086821,BPIC15_3,0.411,0.4259169310702819,41,0.552,0.554,0.346
4087568,BPIC15_3,0.455,0.4682343626695147,5,0.821,0.772,0.541
4088512,BPIC15_1,0.44,0.4533032071251639,35,0.641,0.665,0.649
4089934,BPIC15_1,0.878,0.8696690468179347,18,0.66,0.665,0.965
4092557,BPIC15_3,0.818,0.8121022327784175,39,0.633,0.625,0.346
4098617,BPIC15_3,0.819,0.8129978751467412,51,0.645,0.637,0.346
4106982,BPIC15_3,0.854,0.8461457919826469,39,0.723,0.707,0.684
4116554,BPIC15_3,0.425,0.4394765278790344,40,0.581,0.574,0.541
4119338,BPIC15_2,0.811,0.8057326045784367,49,0.717,0.698,0.286
4119890,BPIC15_2,0.514,0.5242668260732232,1,0.985,0.985,0.871
4120038,BPIC15_1,0.407,0.4221655957355542,45,0.601,0.605,0.215
4120375,BPIC15_2,0.817,0.8118657627972339,45,0.663,0.67,0.286
4120712,BPIC15_3,0.435,0.4485737016687663,72,0.49,0.486,0.849
4120803,BPIC15_2,0.4,0.4159147650875254,70,0.574,0.592,0.286
4121460,BPIC15_1,0.834,0.8275176532948485,46,0.665,0.674,0.649
4121999,BPIC15_2,0.817,0.8111109212641877,64,0.742,0.77,0.286
4122647,BPIC15_1,0.837,0.8304252166941282,44,0.673,0.674,0.649
4124258,BPIC15_1,0.814,0.8084228282532903,48,0.644,0.658,0.215
4125492,BPIC15_5,0.351,0.3690276569800538,44,0.55,0.55,0.413
4126096,BPIC15_3,0.422,0.4366480820499979,39,0.616,0.606,0.346
4128946,BPIC15_5,0.769,0.7657255102911482,67,0.597,0.587,0.045
4131275,BPIC15_2,0.802,0.7973719687837505,47,0.648,0.65,0.286
4132003,BPIC15_1,0.853,0.845280173452098,18,0.792,0.79,0.649
4132172,BPIC15_3,0.418,0.4327948351213951,50,0.577,0.579,0.541
4136619,BPIC15_1,0.908,0.8977206063021421,23,0.738,0.734,0.972
4139882,BPIC15_5,0.351,0.3693625628130361,49,0.548,0.551,0.413
4145458,BPIC15_3,0.852,0.8442284169909849,38,0.719,0.714,0.684
4147455,BPIC15_5,0.382,0.3990396992342319,44,0.573,0.579,0.045
4151070,BPIC15_3,0.866,0.8575577290045018,39,0.696,0.687,0.849
4152878,BPIC15_5,0.811,0.8055181065122038,44,0.608,0.615,0.413
4155269,BPIC15_1,0.52,0.52941562598501,11,0.776,0.763,0.96
4156240,BPIC15_3,0.835,0.8284153053817533,40,0.746,0.747,0.593
4157546,BPIC15_5,0.418,0.4326418523852707,5,0.775,0.737,0.045
4159310,BPIC15_5,0.776,0.7729350178764546,55,0.569,0.582,0.045
4159982,BPIC15_3,0.819,0.8132970000413846,41,0.649,0.644,0.346
4160051,BPIC15_5,0.819,0.8132826090835845,44,0.655,0.656,0.413
4161683,BPIC15_3,0.413,0.4280524043391465,41,0.581,0.581,0.346
4163300,BPIC15_3,0.82,0.8138904818702022,40,0.655,0.644,0.346
4167229,BPIC15_4,0.86,0.8525344246109371,37,0.646,0.632,0.806
4172943,BPIC15_5,0.791,0.787205990999871,44,0.67,0.67,0.045
4176968,BPIC15_5,0.457,0.4697640423973475,55,0.54,0.54,0.921
4179909,BPIC15_3,0.823,0.8174651284198354,40,0.696,0.689,0.346
4179992,BPIC15_1,0.807,0.8023320835612521,48,0.63,0.634,0.215
4181635,BPIC15_1,0.934,0.9225448091444276,27,0.745,0.753,0.996
4182851,BPIC15_1,0.83,0.8239587575651272,47,0.651,0.66,0.649
4183008,BPIC15_5,0.786,0.781800769021521,43,0.643,0.648,0.045
4184540,BPIC15_5,0.782,0.7781054343793867,44,0.607,0.611,0.045
4184741,BPIC15_1,0.799,0.7939499279202056,59,0.609,0.622,0.215
4185726,BPIC15_1,0.822,0.8163981861994503,39,0.708,0.714,0.215
4188387,BPIC15_3,0.42,0.4350420599559755,59,0.663,0.65,0.849
4190693,BPIC15_3,0.411,0.4260157427136935,41,0.558,0.549,0.346
4192656,BPIC15_1,0.4,0.4162376385152843,64,0.522,0.51,0.215
4193609,BPIC15_4,0.855,0.8471255021323637,37,0.643,0.643,0.806
4196368,BPIC15_5,0.789,0.785087126440113,55,0.656,0.666,0.045
4197927,BPIC15_5,0.813,0.8080246199226622,44,0.618,0.629,0.413
4199264,BPIC15_5,0.811,0.8061794694790783,54,0.604,0.609,0.413
4204133,BPIC15_5,0.353,0.3709519663785082,60,0.527,0.524,0.045
4204569,BPIC15_5,0.353,0.3713547945067425,60,0.535,0.537,0.045
4209658,BPIC15_5,0.369,0.3867267546076199,53,0.518,0.52,0.045
4209852,BPIC15_5,0.84,0.8328348982506174,22,0.756,0.739,0.413
4210243,BPIC15_5,0.846,0.8386536127958364,55,0.629,0.634,0.825
4214784,BPIC15_4,0.821,0.8154037697406973,39,0.662,0.655,0.505
4215189,BPIC15_5,0.78,0.7760464662344838,44,0.581,0.591,0.045
4219111,BPIC15_5,0.419,0.4342940321199686,45,0.66,0.707,0.413
4220504,BPIC15_5,0.838,0.8315547942380634,22,0.737,0.726,0.413
4223565,BPIC15_5,0.891,0.8819645321520212,44,0.814,0.862,0.949
4225052,BPIC15_3,0.871,0.8627354718307849,41,0.723,0.706,0.849
4228478,BPIC15_3,0.817,0.8118781597438899,48,0.6,0.588,0.541
4229371,BPIC15_5,0.781,0.7773759364188484,44,0.588,0.589,0.045
4234704,BPIC15_3,0.885,0.8756466321003905,26,0.848,0.888,0.849
4235592,BPIC15_5,0.818,0.8125002457097248,44,0.652,0.663,0.413
4236010,BPIC15_5,0.87,0.8621671759360579,44,0.675,0.682,0.921
4238351,BPIC15_1,0.856,0.8481212021357022,29,0.786,0.773,0.649
4239450,BPIC15_2,0.394,0.4101244968474168,65,0.495,0.502,0.286
4239488,BPIC15_2,0.403,0.4189166794258973,48,0.537,0.544,0.286
4243698,BPIC15_4,0.405,0.4204253405980417,43,0.63,0.627,0.469
4246382,BPIC15_4,0.792,0.7880353364725201,37,0.575,0.561,0.129
4254960,BPIC15_3,0.853,0.8456267515211555,37,0.725,0.717,0.684
4258799,BPIC15_4,0.39,0.4065948473041641,40,0.492,0.482,0.469
4263014,BPIC15_5,0.785,0.7806274647976882,54,0.612,0.61,0.045
4270166,BPIC15_5,0.467,0.4790254614270796,55,0.607,0.608,0.921
4272602,BPIC15_4,0.83,0.8233111283004124,39,0.684,0.67,0.505
4274844,BPIC15_3,0.813,0.8079127629065681,40,0.674,0.655,0.541
4281822,BPIC15_3,0.424,0.4381438190638393,49,0.558,0.552,0.541
4282402,BPIC15_5,0.386,0.4026750324687906,46,0.73,0.714,0.045
4285256,BPIC15_4,0.299,0.3202071861188943,42,0.505,0.495,0.129
4285942,BPIC15_3,0.855,0.8472760366262134,38,0.734,0.72,0.684
4287399,BPIC15_3,0.832,0.8256128569287576,39,0.662,0.654,0.541
4289500,BPIC15_4,0.828,0.8220416127681648,38,0.679,0.666,0.505
4290324,BPIC15_3,0.404,0.4200779366154319,42,0.572,0.587,0.346
4291563,BPIC15_4,0.829,0.8230111443597885,38,0.681,0.669,0.505
4291574,BPIC15_5,0.412,0.4275919092527284,55,0.569,0.57,0.413
4292000,BPIC15_5,0.389,0.405808227299893,43,0.596,0.597,0.045
4293310,BPIC15_5,0.856,0.8486704225961385,43,0.714,0.697,0.793
4300583,BPIC15_5,0.416,0.4306207168238302,55,0.59,0.59,0.413
4301596,BPIC15_1,0.899,0.8893541863686018,41,0.72,0.731,0.96
4302073,BPIC15_3,0.852,0.8444071380916283,41,0.722,0.71,0.684
4302294,BPIC15_1,0.417,0.4318820172004853,22,0.636,0.63,0.649
4302991,BPIC15_3,0.829,0.8223308697088245,18,0.788,0.774,0.346
4306197,BPIC15_1,0.897,0.8872341249164848,33,0.715,0.715,0.98
4308991,BPIC15_1,0.84,0.8331484543023504,36,0.688,0.688,0.649
4310308,BPIC15_3,0.396,0.4117698862795993,69,0.513,0.514,0.346
4313461,BPIC15_3,0.831,0.8245914296186091,33,0.719,0.699,0.593
4314442,BPIC15_4,0.83,0.8239232774440715,38,0.684,0.676,0.505
4314622,BPIC15_1,0.409,0.4248106604809181,45,0.606,0.598,0.215
4315904,BPIC15_1,0.89,0.8807836738937832,58,0.667,0.668,0.972
4316878,BPIC15_3,0.852,0.844895606956626,41,0.721,0.709,0.684
4317123,BPIC15_4,0.834,0.8276599151799283,38,0.704,0.683,0.505
4317993,BPIC15_1,0.435,0.4490541820419259,42,0.608,0.597,0.649
4318875,BPIC15_1,0.422,0.4367388204739597,38,0.653,0.653,0.215
4323318,BPIC15_3,0.821,0.8154757285799202,41,0.661,0.659,0.346
4324793,BPIC15_5,0.859,0.8514760147506412,66,0.601,0.62,0.921
4325240,BPIC15_3,0.42,0.4350661599330628,38,0.624,0.61,0.346
4329588,BPIC15_4,0.304,0.3246171089069795,39,0.533,0.527,0.129
4329627,BPIC15_3,0.408,0.4236505498813062,63,0.512,0.496,0.541
4330430,BPIC15_4,0.8,0.7950055444798845,38,0.626,0.621,0.129
4334830,BPIC15_5,0.822,0.8160576736114964,44,0.678,0.663,0.413
4334834,BPIC15_3,0.817,0.8115775567329071,36,0.656,0.652,0.346
4336310,BPIC15_1,0.421,0.4357183449010225,38,0.65,0.647,0.215
4337643,BPIC15_5,0.789,0.7849233987968677,44,0.636,0.648,0.045
4337692,BPIC15_1,0.492,0.5032852594218226,64,0.664,0.663,0.972
4337936,BPIC15_1,0.411,0.4261004898972735,38,0.583,0.591,0.215
4339736,BPIC15_3,0.852,0.8448533670968793,41,0.719,0.71,0.684
4340270,BPIC15_1,0.922,0.9111672466455172,12,0.785,0.768,0.98
4342136,BPIC15_3,0.822,0.8162384808704971,28,0.724,0.712,0.593
4343382,BPIC15_1,0.822,0.8160245868201914,40,0.677,0.678,0.215
4344565,BPIC15_3,0.828,0.8215307324346849,39,0.627,0.621,0.541
4347884,BPIC15_3,0.822,0.8164573017229213,47,0.604,0.599,0.541
4350028,BPIC15_3,0.847,0.8394546408953846,50,0.697,0.689,0.684
4351345,BPIC15_3,0.815,0.8096286030601068,34,0.634,0.619,0.346
4351876,BPIC15_5,0.887,0.8782346830856251,44,0.768,0.779,0.949
4357608,BPIC15_4,0.409,0.4243346270100706,54,0.632,0.633,0.469
4361909,BPIC15_3,0.42,0.434508187701717,71,0.532,0.519,0.593
4369181,BPIC15_3,0.409,0.4245401329472815,48,0.552,0.556,0.346
4371397,BPIC15_4,0.824,0.8177880022537628,39,0.702,0.68,0.505
4374356,BPIC15_5,0.426,0.4404495087615108,44,0.652,0.662,0.413
4378938,BPIC15_5,0.799,0.7944805181990073,44,0.711,0.703,0.045
4380619,BPIC15_5,0.794,0.7899813705443219,44,0.674,0.684,0.045
4381938,BPIC15_3,0.826,0.8200081857576983,47,0.633,0.634,0.541
4384110,BPIC15_3,0.831,0.8246976625783973,37,0.665,0.653,0.541
4384954,BPIC15_3,0.454,0.466914849493086,6,0.766,0.768,0.593
4389090,BPIC15_4,0.402,0.4172403045584424,54,0.561,0.556,0.469
4389546,BPIC15_5,0.43,0.44404732575387,44,0.665,0.712,0.413
4393203,BPIC15_1,0.818,0.8120620424842461,38,0.665,0.67,0.215
4405038,BPIC15_5,0.481,0.4927234941326955,67,0.76,0.787,0.949
4405603,BPIC15_3,0.397,0.412796810010434,68,0.516,0.508,0.346
4406823,BPIC15_4,0.828,0.8222720215997945,38,0.681,0.67,0.505
4416017,BPIC15_4,0.432,0.4459459566497352,4,0.79,0.773,0.129
4416352,BPIC15_3,0.423,0.4372190607085215,45,0.572,0.561,0.541
4422547,BPIC15_4,0.399,0.4143941367279068,38,0.557,0.546,0.129
4423698,BPIC15_5,0.884,0.8750849053110694,40,0.76,0.789,0.949
4425814,BPIC15_4,0.401,0.417202287229217,54,0.548,0.539,0.469
4425838,BPIC15_3,0.852,0.8444145802944182,69,0.68,0.674,0.849
4429736,BPIC15_4,0.401,0.4165077965312872,41,0.533,0.543,0.469
4429957,BPIC15_4,0.854,0.8465799314436881,60,0.671,0.666,0.806
4438860,BPIC15_3,0.449,0.4622218893282198,68,0.67,0.671,0.849
4445422,BPIC15_3,0.405,0.4201004275648333,44,0.546,0.536,0.346
4448407,BPIC15_5,0.864,0.8558770008623858,45,0.702,0.725,0.825
4452560,BPIC15_4,0.399,0.4145165675559106,58,0.477,0.47,0.469
4452748,BPIC15_3,0.829,0.8224023125856184,36,0.645,0.632,0.541
4454091,BPIC15_5,0.868,0.8595258224409922,63,0.693,0.682,0.949
4458712,BPIC15_4,0.373,0.3901066009488704,61,0.597,0.624,0.129
4459915,BPIC15_4,0.303,0.324258582910588,65,0.479,0.483,0.129
4460198,BPIC15_3,0.448,0.4616367144846628,67,0.669,0.674,0.849
4460923,BPIC15_5,0.866,0.8582476039884267,63,0.681,0.67,0.949
4461831,BPIC15_5,0.468,0.479973198225452,64,0.675,0.666,0.949
4464907,BPIC15_3,0.82,0.814010685066569,45,0.613,0.603,0.541
4466109,BPIC15_3,0.405,0.4207208222525412,51,0.542,0.531,0.346
4472896,BPIC15_1,0.9,0.8900733025531036,23,0.711,0.716,0.965
4475536,BPIC15_3,0.811,0.8058141441990465,55,0.628,0.636,0.346
4477215,BPIC15_4,0.397,0.4127756860501945,50,0.491,0.486,0.469
4482149,BPIC15_3,0.412,0.4269283522350435,64,0.668,0.661,0.849
4485058,BPIC15_3,0.858,0.8501970134093553,35,0.755,0.738,0.684
4487522,BPIC15_5,0.869,0.8609283176731836,39,0.691,0.701,0.949
4495122,BPIC15_5,0.828,0.8220429566031928,45,0.702,0.726,0.413
4495482,BPIC15_5,0.897,0.887416328312175,35,0.771,0.778,0.949
4495693,BPIC15_1,0.439,0.4532712711447912,38,0.64,0.648,0.649
4498195,BPIC15_3,0.906,0.8957255464021795,37,0.681,0.655,0.976
4499509,BPIC15_1,0.826,0.8201165441869956,36,0.718,0.722,0.215
4502336,BPIC15_5,0.803,0.7983209632535014,44,0.737,0.753,0.045
4506372,BPIC15_5,0.396,0.4119766428211732,44,0.627,0.648,0.045
4507047,BPIC15_1,0.408,0.4233130838192706,51,0.573,0.578,0.649
4509548,BPIC15_5,0.805,0.8002039743670254,44,0.744,0.766,0.045
4511172,BPIC15_5,0.926,0.915212673153541,42,0.777,0.787,0.993
4518012,BPIC15_1,0.408,0.4236933580310076,47,0.576,0.582,0.215
4519355,BPIC15_3,0.872,0.8636238317421938,22,0.755,0.732,0.849
4520437,BPIC15_5,0.799,0.7944974433495302,45,0.703,0.738,0.045
4523031,BPIC15_4,0.806,0.8011176573102434,41,0.604,0.609,0.469
4528654,BPIC15_5,0.825,0.8191540806839386,55,0.713,0.729,0.413
4530777,BPIC15_3,0.39,0.4063718106991096,62,0.512,0.494,0.541
4532108,BPIC15_3,0.829,0.8229239620262235,36,0.638,0.614,0.541
4532666,BPIC15_5,0.857,0.8497560655751876,54,0.671,0.669,0.825
4534133,BPIC15_1,0.903,0.8931943151827921,41,0.719,0.711,0.98
4535643,BPIC15_1,0.554,0.5618891908916646,5,0.831,0.787,0.995
4535673,BPIC15_3,0.449,0.4622680671391205,72,0.659,0.652,0.849
4538296,BPIC15_3,0.821,0.8153696948885593,35,0.66,0.647,0.346
4541396,BPIC15_3,0.827,0.8209942665932477,32,0.739,0.742,0.346
4544674,BPIC15_3,0.83,0.8234340433334163,36,0.646,0.632,0.541
4544793,BPIC15_4,0.407,0.4225730136103477,54,0.557,0.565,0.469
4546509,BPIC15_3,0.831,0.824342017919199,37,0.722,0.708,0.346
4546767,BPIC15_5,0.788,0.7839060674655275,45,0.656,0.686,0.045
4546921,BPIC15_1,0.48,0.4913886802985738,64,0.651,0.626,0.98
4551494,BPIC15_3,0.448,0.4616768522760642,73,0.663,0.663,0.849
4556063,BPIC15_3,0.834,0.8272247584474287,36,0.691,0.677,0.593
4557074,BPIC15_3,0.841,0.8346158941983042,17,0.705,0.689,0.541
4557293,BPIC15_3,0.831,0.8245838326464997,36,0.652,0.639,0.541
4557376,BPIC15_1,0.409,0.4247982495791095,45,0.58,0.576,0.215
4558181,BPIC15_1,0.416,0.4314084748848263,47,0.612,0.613,0.215
4561046,BPIC15_1,0.453,0.4658540908716407,85,0.629,0.617,0.983
4561520,BPIC15_4,0.859,0.8516668096646527,38,0.649,0.64,0.806
4563842,BPIC15_3,0.411,0.4265960872338549,45,0.574,0.572,0.346
4565201,BPIC15_3,0.808,0.8031588574431315,55,0.633,0.631,0.346
4565231,BPIC15_1,0.331,0.3499080065359898,98,0.516,0.523,0.649
4568005,BPIC15_1,0.971,0.9579224018012592,19,0.775,0.766,1.0
4568323,BPIC15_1,0.453,0.4663675166046873,30,0.543,0.543,0.983
4568991,BPIC15_3,0.418,0.4328917173158148,37,0.614,0.597,0.346
4569681,BPIC15_1,0.423,0.4378767214046475,38,0.646,0.647,0.215
4571236,BPIC15_3,0.852,0.844174231395658,14,0.781,0.762,0.593
4573909,BPIC15_1,0.528,0.5373926112923967,4,0.859,0.876,0.965
4574721,BPIC15_3,0.856,0.8485162025054731,37,0.75,0.73,0.684
4576476,BPIC15_3,0.433,0.4473560354897538,36,0.634,0.624,0.541
4577402,BPIC15_3,0.841,0.8343023713336994,37,0.718,0.7,0.593
4578210,BPIC15_4,0.404,0.4196579013473572,41,0.52,0.52,0.469
4580781,BPIC15_5,0.821,0.8149651019263987,61,0.705,0.731,0.413
4581291,BPIC15_5,0.866,0.8576473838498433,55,0.621,0.612,0.921
4581530,BPIC15_1,0.822,0.8162287237170861,35,0.706,0.7,0.215
4581576,BPIC15_4,0.383,0.3998622969665526,41,0.677,0.659,0.505
4582102,BPIC15_3,0.399,0.4145096140827052,45,0.582,0.572,0.346
4582447,BPIC15_3,0.412,0.427459644180921,45,0.57,0.56,0.346
4583575,BPIC15_3,0.836,0.8297272347954275,36,0.688,0.675,0.541
4587229,BPIC15_1,0.825,0.8189613676947836,36,0.741,0.748,0.215
4588849,BPIC15_3,0.463,0.4755785283579027,7,0.854,0.905,0.541
4589428,BPIC15_3,0.463,0.4757950083609647,7,0.855,0.905,0.541
4589653,BPIC15_5,0.37,0.3876246184092357,45,0.58,0.611,0.045
4589736,BPIC15_3,0.416,0.4309171841217722,37,0.59,0.586,0.346
4590635,BPIC15_1,0.413,0.4278390816389976,45,0.594,0.613,0.215
4590665,BPIC15_5,0.824,0.8184010654803034,45,0.708,0.697,0.413
4591274,BPIC15_5,0.393,0.408878367836206,70,0.53,0.518,0.413
4592657,BPIC15_3,0.875,0.8660115304990328,38,0.758,0.762,0.849
4593447,BPIC15_5,0.791,0.7863803526459443,35,0.737,0.715,0.045
4594570,BPIC15_3,0.872,0.8639481719546072,38,0.76,0.754,0.849
4595267,BPIC15_3,0.816,0.8106010196189405,43,0.653,0.646,0.346
4595553,BPIC15_5,0.79,0.7862368344793923,45,0.68,0.697,0.045
4596585,BPIC15_5,0.806,0.8006027973111648,45,0.773,0.815,0.045
4596918,BPIC15_5,0.841,0.8342505389668176,16,0.773,0.776,0.413
4598731,BPIC15_1,0.411,0.4257964404823613,61,0.524,0.513,0.649
4599697,BPIC15_1,0.435,0.4487807822292798,50,0.618,0.618,0.649
4601549,BPIC15_1,0.413,0.4278077244914582,47,0.609,0.584,0.215
4602509,BPIC15_1,0.451,0.4642999640274914,57,0.744,0.766,0.972
4603773,BPIC15_1,0.521,0.5305032589814309,11,0.796,0.769,0.96
4604349,BPIC15_1,0.815,0.8098129928330713,38,0.657,0.661,0.215
4605503,BPIC15_2,0.836,0.8291198752304583,49,0.695,0.697,0.714
4606881,BPIC15_1,0.823,0.8169553057522306,38,0.69,0.694,0.215
4607685,BPIC15_1,0.895,0.8853725822905713,36,0.698,0.7,0.965
